央视频道,#genre#
宾川一套,http://live.bcrmtzx.com/tv01/sd/live.m3u8?zyund
宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8?zanhd
小金综合,http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8
小金综合,http://xjlive.xjsc.gov.cn:8091/live/xwpd.m3u8?zsicd
屏边综合,http://file.hhtv.cc/cms/videos/nmip-media/channellive/channel5/playlist.m3u8
山东卫视 Max16M1080,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001341/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
山东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/ott.mobaibox.com/PLTV/4/224/3221227517/index.m3u8
山东卫视,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000001000004134/index.m3u8?channel-id=wasusyt&Contentid=6000000001000004134&livemode=1&stbId=3
山东卫视,http://[2409:8087:7001:20:3::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226209/index.m3u8
山东山东体育,http://api2.52tb.xyz/info?id=523&token=20230218htjgzi
山东山东农科,http://api2.52tb.xyz/info?id=528&token=20230218htjgzi
山东山东少儿,http://api2.52tb.xyz/info?id=524&token=20230218htjgzi
山东山东文旅,http://api2.52tb.xyz/info?id=526&token=20230218htjgzi
山东山东新闻,http://api2.52tb.xyz/info?id=522&token=20230218htjgzi
山东山东生活,http://api2.52tb.xyz/info?id=527&token=20230218htjgzi
山东山东综艺,http://api2.52tb.xyz/info?id=525&token=20230218htjgzi
山东山东齐鲁,http://api2.52tb.xyz/info?id=521&token=20230218htjgzi
山东教育,http://[2409:8087:7000:20::4]:80/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226238/index.m3u8
山东枣庄教育频道,http://stream.zztvzd.com/2/sd/live.m3u8
山东枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8
山东泰安新泰乡村,http://live.xtgdw.cn:1935/live/xtxc/playlist.m3u8
山东泰安新泰影视,http://live.xtgdw.cn:1935/live/xtys/playlist.m3u8
山东泰安新泰新闻综合,http://live.xtgdw.cn:1935/live/xtzh/playlist.m3u8
山东烟台公共频道,http://live.yantaitv.cn/live/e50f104a4ffe4a41b2217cbda534146f/d86092e69df94668b33390278b061700-1.m3u8
山东烟台影视频道,http://live.yantaitv.cn/live/e9f1d9045d474c31884d13fa4ffbbd16/a4a9b3704d854756907845107cc56129-1.m3u8
山东烟台新闻综合,http://live.yantaitv.cn/live/3e81a8879da44c5dadf3bd9c10468e1c/9b776d420ee4438199b7657c8eb88f07-1.m3u8
山东烟台经济科技,http://live.yantaitv.cn/live/27f84144e95a4652ae9e5c211b2a6b55/405f3e33ba384aa0a16014d0becd1261-1.m3u8
山东青岛电视城阳区,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8
山东青州文化旅游,http://sdqz.chinashadt.com:2036/live/stream:3.stream/playlist.m3u8
山东青州生活频道,http://sdqz.chinashadt.com:2036/live/stream:2.stream/playlist.m3u8
山东青州综合,http://sdqz.chinashadt.com:2036/live/stream:1.stream/playlist.m3u8
山西 定襄综合,http://lbyzztfe.live.sxmty.com/live/hls/645ff4c60e0a49f0a203abbd73dd8be9/0720e665f10f48e98c9639f4f492fb4a-1.m3u8?zshanxd
山西 怀仁综合,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8?zshanxd
山西临猗综合频道,http://pili-live-hls.lyzx.live.chinacici.cn/lyrmt/ceshi-ly.m3u8
山西五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8
山西卫视,http://[2409:8087:1a0b:df::4001]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225624/index.m3u8
山西卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001038/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
山西吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8
山西山西影视,http://api2.52tb.xyz/info?id=641&token=20230218htjgzi
山西山西文体,http://api2.52tb.xyz/info?id=644&token=20230218htjgzi
山西山西法治,http://api2.52tb.xyz/info?id=642&token=20230218htjgzi
山西山西经济,http://api2.52tb.xyz/info?id=643&token=20230218htjgzi
山西山西黄河,http://api2.52tb.xyz/info?id=645&token=20230218htjgzi
山西文体生活,https://mirror.ghproxy.com/https://raw.githubusercontent.com/Meroser/IPTV-DF/main/m3u8/shanxi/shanxi5.m3u8
山西晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8
山西晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8
山西武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8
山西潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8
山西灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8
山西社会与法治,https://mirror.ghproxy.com/https://raw.githubusercontent.com/Meroser/IPTV-DF/main/m3u8/shanxi/shanxi4.m3u8
山西经济与科技,https://mirror.ghproxy.com/https://raw.githubusercontent.com/Meroser/IPTV-DF/main/m3u8/shanxi/shanxi2.m3u8
山西运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8
山西运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8
山西运城科技教育,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8
山西长子综合频道,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8
山西高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8
岳阳公共,http://live.hnxttv.com:9601/live/dspd/800K/tzwj_video.m3u8?BVUUID=C236454D-5355-2F5F-FA96-1887C72E55CE&auth=654837809071524
岷县综合,http://play.kankanlive.com/live/1614311581479927.m3u8
崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8
崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu
嵊州新闻综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8?zzhed
嵩县综合新闻,http://live.dxhmt.cn:9081/tv/10325-1.m3u8
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8
巫山综合,https://qxlmlive9.cbg.cn/applive/wspd001/chunklist.m3u8
平泉影视,https://jwcdnqx.hebyun.com.cn/live/pqys/1500k/tzwj_video.m3u8
平泉综合,https://jwcdnqx.hebyun.com.cn/live/pqzh/1500k/tzwj_video.m3u8
平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed
平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8?zzhed
平遥新闻综合,https://tntgjhjb.live.sxmty.com/live/hls/3a4585ac11ec4e1bb07b419101b370c3/baf63e2b313440c2a25d7859f9b73b05-1.m3u8?zshanxd
平顶山公共,http://live.dxhmt.cn:9080/13781808226/fd44664050dc4e8c8b1157e869721c0e.m3u8
平顶山城市,http://live.dxhmt.cn:9080/13781808226/9cd43fb472b04787970623e77ae58199.m3u8
平顶山新闻,http://live.dxhmt.cn:9080/13781808226/9a468f23270e457d8872da5e630d9e54.m3u8
平顺综合,https://stream.icelook.cn/2daa869d1623782d/6679643898219856900_1602492802.m3u8?auth_key=1893456000-0-0-8c6e3e73d78411a6bd6e2faef2b275d0
广东 广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721?zguangd
广东 广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935?zguangd
广东GRTN文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935
广东卫视 Max16M1080,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001337/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
广东卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001031/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
广东卫视,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000001000031076/index.m3u8?channel-id=wasusyt&Contentid=6000000001000031076&livemode=1&stbId=3
广东卫视,http://[2409:8087:7001:20:3::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225803/index.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721
广东梅州公共,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8
广东梅州综合,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8
广安公共,http://live1.gatv.com.cn:85/live/GGPD_ggpdzm.m3u8?zsicd
广安综合,http://live1.gatv.com.cn:85/live/XWZH.m3u8
广西南宁公共,http://api2.52tb.xyz/info?id=724&token=20230218htjgzi
广西南宁影视娱乐,http://api2.52tb.xyz/info?id=723&token=20230218htjgzi
广西南宁新闻综合,http://api2.52tb.xyz/info?id=721&token=20230218htjgzi
广西南宁都市生活,http://api2.52tb.xyz/info?id=722&token=20230218htjgzi
广西卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
广西卫视,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/ott.mobaibox.com/PLTV/4/224/3221228183/index.m3u8
广西卫视,http://[2409:8087:2001:20:2800:0:df6e:eb05]/wh7f454c46tw2325655923_1638953995/ott.mobaibox.com/PLTV/3/224/3221228183/index.m3u8?icpid=3&RTS=1669700926&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
广西广西影视,http://116.9.204.242:9901/tsfile/live/0124_1.m3u8
广西广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8
广西广西综艺,http://116.9.204.242:9901/tsfile/live/0125_1.m3u8
广西广西都市,http://116.9.204.242:9901/tsfile/live/1002_1.m3u8
广西罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8
庆元综合频道,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8?zzhed
康定新闻综合,http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8
康定新闻综合,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8?zsicd
康定综合,http://m3u8-kd.channel.ganzitv.com/nmip-media-yajiang/channellive/channel100663/playlist.m3u8
康巴卫视,http://111.202.12.159:8080/3zvkK28/1000/live.m3u8
康巴卫视,http://111.202.12.159:8080/kYGHWzA/1000/live.m3u8
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8
康巴卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001313/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
延安公共,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8
延安综合,http://live.cloud.yanews.cn/video/s10001-YATV-1/index.m3u8
延边-2,http://live.cloud.yanews.cn/video/s10001-YATV-2/index.m3u8?zjild
延边卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226516/index.m3u8
延边卫视,http://[2409:8087:7004:20:1000::22]:6610/yinhe/2/ch00000090990000001307/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
延边汉语综合,http://live.ybtvyun.com/video/s10006-04819ee234a7/index.m3u8
建宁综合频道,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8
建宁综合频道,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8?zfud
开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
开化新闻综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8?zzhed
开封文化旅游,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8
开封新闻综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
张家口一套,http://nlive.zjkgdcs.com:8091/live/xwzhpd.m3u8
张家港新闻综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?zjiangsd
张掖公共频道,https://play.kankanlive.com/live/1629710004378956.m3u8
张掖新闻综合,https://play.kankanlive.com/live/1629709727589955.m3u8
彝良综合,http://livebroadcast.ccwb.cn/live/w1606370492402991.m3u8
徐水综合,https://jwcdnqx.hebyun.com.cn/live/jiyunxushui123/1500k/tzwj_video.m3u8
德惠综合,http://stream11.jlntv.cn/dehuitv/sd/live.m3u8
德格综合频道,http://m3u8.channel.ganzitv.com/nmip-media/channellive/channel101955/playlist.m3u8
德清文化生活,http://live.yingxi.tv/channel2/sd/live.m3u8?zzhed
德清新闻综合,http://live.yingxi.tv/channel1/sd/live.m3u8?zzhed
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd
忠县综合,https://qxlmlive9.cbg.cn/applive/zxtv2/chunklist.m3u8
快乐垂钓,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002264/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
怒江新闻综合,http://livebroadcast.ccwb.cn/live/w1620805130988936.m3u8?zyund
扬中党建民生,http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/yzdj.m3u8?zjiangsd
扬中新闻频道,http://yangzhong-tv-hls.cm.jstv.com/yangzhong-tv/xwzh.m3u8?zjiangsd
敦化一套,http://stream8.jlntv.cn/dhtv/playlist.m3u8
文山公共,https://m3u8.channel.wsrtv.com.cn/nmip-media/channellive/channel103666/playlist.m3u8
文山市电视台,http://tvdrs.wsrtv.com.cn:8100/channellive/wsstv.flv
文山综合,https://m3u8.channel.wsrtv.com.cn/nmip-media/channellive/channel103390/playlist.m3u8
文成综合频道,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed
新密新闻,http://live.dxhmt.cn:9081/tv/10183-2.m3u8
新平综合,http://livebroadcast.ccwb.cn/live/w1615257519790969.m3u8?zyund
新昌休闲影视,http://l.cztvcloud.com/channels/lantian/SXxinchang2/720p.m3u8
新昌新闻綜合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
新晃时政,https://liveplay-srs.voc.com.cn/hls/tv/23_5d556a.m3u8
新沂新闻频道,http://live.xysrmt.cn/xwzh/sd/live.m3u8
新沂新闻频道,http://live.xysrmt.cn/xwzh/sd/live.m3u8?zjiangsd
新沂生活频道,http://live.xysrmt.cn/shpd/sd/live.m3u8
新沂生活频道,http://live.xysrmt.cn/shpd/sd/live.m3u8?zjiangsd
新泰乡村,http://111.17.214.12:1935/live/xtxc/playlist.m3u8
新泰乡村,http://119.184.188.117:1935/live/xtxc/playlist.m3u8
新泰乡村1,http://111.17.214.4:1935/live/xtxc/playlist.m3u8
新泰综合,http://111.17.214.12:1935/live/xtzh/playlist.m3u8
新泰综合,http://119.184.188.117:1935/live/xtzh/playlist.m3u8
新疆 伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd
新疆 伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8?zxinjd
新疆 伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd
新疆 伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd
新疆 兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd
新疆 兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd
新疆 兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8?zxinjd
新疆 兵团四师可克达拉综合,http://test5.btzx.com.cn/live/kkdl.stream/playlist.m3u8?zxinjd
新疆 哈密一套,http://stream.hmgbtv.com/hm1/hd/live.m3u8?zxinjd
新疆 哈密三套,http://stream.hmgbtv.com/hm3/hd/live.m3u8?zxinjd
新疆 哈密二套,http://stream.hmgbtv.com/hm2/hd/live.m3u8?zxinjd
新疆 玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8?zxinjd
新疆 裕民哈语,http://117.190.130.4:8081/out_2/index.m3u8?zxinjd
新疆 裕民汉语,http://117.190.130.4:8081/out_1/index.m3u8?zxinjd
新疆伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8
新疆伊犁汉语综合,http://110.153.180.106:55555/out_1/index.m3u8
新疆伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8
新疆伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8
新疆卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
新疆卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0b]/wh7f454c46tw993550557_162751766/ott.mobaibox.com/PLTV/3/224/3221228290/index.m3u8?icpid=3&RTS=1668604377&from=40&popid=40&hms_devid=2038&prioritypopid=40&vqe=3
新疆可克达拉综合,http://test5.btzx.com.cn:80/live/kkdl.stream/playlist.m3u8
新疆吉木萨尔综合,http://218.31.201.189:9000/api/material/local/mnt/shiping1/prog_index.m3u8
新疆奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8
新疆奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8
新疆石河子影视文体,http://124.88.144.73:1935/live/jjsh/playlist.m3u8
新疆石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8
新疆石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8
新疆石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8
新疆霍尔果斯综合,http://117.190.118.175:9090/stream1/m2e2000.m3u8
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8
新罗电视一套,http://stream.lyxltv.com/xltv/sd/live.m3u8?zfud
新罗电视二套,http://stream.lyxltv.com/xinluotv/sd/live.m3u8
新邵电视台,https://liveplay-srs.voc.com.cn/hls/tv/171_daca67.m3u8
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
无锡娱乐,http://stream.thmz.com/wxtv2/sd/live.m3u8?zjiangsd
无锡新闻综合,http://stream.thmz.com/wxtv1/sd/live.m3u8?zjiangsd
无锡生活,http://stream.thmz.com/wxtv4/sd/live.m3u8?zjiangsd
无锡移动电视,http://m.m3u8.wifiwx.com/live/wifiwx-494.m3u8
无锡经济,http://stream.thmz.com/wxtv5/sd/live.m3u8?zjiangsd
无锡都市资讯,http://stream.thmz.com/wxtv3/sd/live.m3u8?zjiangsd
晋中公共,http://jzdb.jztvnews.com:83/live/mount_for_ts/jzgg.m3u8
晋中公共,http://jzlive.jztvnews.com:90/live/jzgg.m3u8?zshanxd
晋中新闻,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8
晋中新闻,http://jzlive.jztvnews.com:83/live/mount_for_ts/jzzh.m3u8?zshanxd
晋中新闻,http://jzlive.jztvnews.com:90/live/jzzh.m3u8?zshanxd
普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8?zzhed
景宁新闻综合,http://play-sh11.quklive.com/live/1644806967279134.m3u8
景泰综合频道,https://play.kankanlive.com/live/1624439143745981.m3u8
景洪新闻综合,http://livebroadcastjh.ccwb.cn/live/w1644301693833990.m3u8
朔州公共,https://live1.shuozhounews.cn/shyl/sd/live.m3u8
朔州新闻综合,http://live1.shuozhounews.cn/xwzh/sd/live.m3u8
朔州生活娱乐,http://live1.shuozhounews.cn/shyl/sd/live.m3u8
朔州综合,https://live1.shuozhounews.cn/xwzh/sd/live.m3u8
杭州明珠,http://api2.52tb.xyz/info?id=442&token=20230218htjgzi
杭州生活,http://api2.52tb.xyz/info?id=443&token=20230218htjgzi
杭州综合,http://api2.52tb.xyz/info?id=441&token=20230218htjgzi
松原公共,http://stream8.jlntv.cn/sytv2/sd/live.m3u8
松新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8?zguizd
松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8
松桃综艺,http://live.strmtzx.cn/stzy/sd/live.m3u8
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd
松阳综合频道,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8?zzhed
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8
枣庄公共,http://stream.zztvzd.com/3/sd/live.m3u8?shandd
枣庄教育,http://stream.zztvzd.com/2/sd/live.m3u8?shandd
枣庄新闻综合,http://stream.zztvzd.com/1/sd/live.m3u8?shandd
枣强综合,http://hbzqdb.chinashadt.com:1937/live/zqzh.stream_360p/playlist.m3u8
柳河综合,http://stream5.jlntv.cn/lh/sd/live.m3u8
桂东综合频道,https://liveplay-srs.voc.com.cn/hls/tv/174_6ab9f8.m3u8
桂阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/7_7c833e.m3u8
桐柏综合,http://live.dxhmt.cn:9081/tv/11330-1.m3u8
梁平综合,https://qxlmlive9.cbg.cn/applive/lplive01/chunklist.m3u8
歙县综合,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8
歙县综合频道,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8?zanhd
武义新闻综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8?zzhed
武乡新闻综合,http://60.220.198.84:81/0.m3u8
武乡新闻综合,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8?zshanxd
武术世界,http://live.dxhmt.cn:9080/live/yshnpre.m3u8
武清综合频道,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8
武胜综合,http://live2.gatv.com.cn:86/live/WS.m3u8?zsicd
武陟新闻综合,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
武隆综合频道,https://qxlmlive9.cbg.cn/applive/wltvzh/playlist.m3u8?zzhongqd
毕节-七星关电视台,https://live.us.sinaimg.cn/001LSU8Gjx07KMe2Cb6L070d010007wB0k01.m3u8
民和综合,http://livecdn.dmqhyadmin.com/hls/xjminhe.m3u8
永嘉新闻综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8?zzhed
永川综合,https://qxlmlive9.cbg.cn/applive/yctv01/playlist.m3u8
永康华溪频道,http://play-sh11.quklive.com/live/1625062755227231.m3u8
永康新闻综合,http://play-sh11.quklive.com/live/1625061424267104.m3u8
永清影视频道,http://60.10.203.69:8000/4.m3u8
永清综合频道,http://60.10.203.69:8000/0.m3u8
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?zhubd
江津文化旅游,http://222.179.155.21:1935/ch2.m3u8
江津新闻,http://222.179.155.21:1935/ch1.m3u8?zzhongqd
江津新闻综合,http://222.179.155.21:1935/ch1.m3u8
江津经济生活,http://222.179.155.21:1935/ch0.m3u8
江苏 8K,http://[2409:8087:2001:20:2800:0:df6e:eb04]/wh7f454c46tw1782571424_-1576923679/ott.mobaibox.com/PLTV/3/224/3221228132/index.m3u8?icpid=3&RTS=1674188624&from=40&popid=40&hms_devid=2041&prioritypopid=40&vqe=3
江苏 南京信息,http://live.nbs.cn/channels/njtv/xxpd/500k.m3u8?zjiangsd
江苏 南京十八,http://live.nbs.cn/channels/njtv/sbpd/500k.m3u8?zjiangsd
江苏 南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/500k.m3u8?zjiangsd
江苏 淮安影院娱乐,http://live1.habctv.com/ysylsl/sd/live.m3u8?zjiangsd
江苏 苏州4k,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8?zjiangsd
江苏优曼卡通,http://api2.52tb.xyz/info?id=460&token=20230218htjgzi
江苏体育,http://api2.52tb.xyz/info?id=455&token=20230326xflvzc
江苏公共,http://api2.52tb.xyz/info?id=454&token=20230326xflvzc
江苏南京信息,http://api2.52tb.xyz/info?id=471&token=20230218htjgzi
江苏南京信息,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
江苏南京十八,http://api2.52tb.xyz/info?id=470&token=20230218htjgzi
江苏南京十八,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
江苏南京娱乐,http://api2.52tb.xyz/info?id=469&token=20230218htjgzi
江苏南京娱乐,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
江苏南京教科,http://api2.52tb.xyz/info?id=467&token=20230218htjgzi
江苏南京新闻,http://api2.52tb.xyz/info?id=466&token=20230218htjgzi
江苏南京生活,http://api2.52tb.xyz/info?id=468&token=20230218htjgzi
江苏卫视 Max16M1080,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001344/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
江苏卫视,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001032/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
江苏卫视,http://[2409:8087:7000:20::17]:80/dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225800/index.m3u8
江苏卫视,http://[2409:8087:7001:20:1000::95]:6610/000000001000/6000000001000014861/index.m3u8?channel-id=wasusyt&Contentid=6000000001000014861&livemode=1&stbId=3
江苏句容党建频道,http://jrlive.jrntv.com/live/_definst_/dangjians/playlist.m3u8
江苏句容影视,http://jrlive.jrntv.com/live/_definst_/yingshis/playlist.m3u8
江苏句容新闻综合,http://jrlive.jrntv.com/live/_definst_/jrxwzhs/playlist.m3u8
江苏句容生活,http://jrlive.jrntv.com/live/_definst_/shenghuos/playlist.m3u8
江苏国际,http://api2.52tb.xyz/info?id=457&token=20230326xflvzc
江苏城市,http://api2.52tb.xyz/info?id=451&token=20230326xflvzc
江苏学习,http://api2.52tb.xyz/info?id=458&token=20230326xflvzc
江苏张家港新闻,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8
江苏张家港民生,http://3gvod.zjgonline.com.cn:1935/live/shehuishenghuo2/playlist.m3u8
江苏张家港综合,http://3gvod.zjgonline.com.cn:1935/live/xinwenzonghe2/playlist.m3u8?checkedby:hlscat.com
江苏影视,http://api2.52tb.xyz/info?id=453&token=20230326xflvzc
江苏教育,http://api2.52tb.xyz/info?id=459&token=20230326xflvzc
江苏溧水影视,http://live.lsrmw.cn/ysyl/sd/live.m3u8
江苏溧水新闻,http://live.lsrmw.cn/zhpd/sd/live.m3u8
江苏综艺,http://api2.52tb.xyz/info?id=452&token=20230326xflvzc
江苏苏州4K超清,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
江苏苏州文化生活,http://api2.52tb.xyz/info?id=463&token=20230218htjgzi
江苏苏州新闻综合,http://api2.52tb.xyz/info?id=461&token=20230218htjgzi
江苏苏州生活资讯,http://api2.52tb.xyz/info?id=465&token=20230218htjgzi
江苏苏州电影娱乐,http://api2.52tb.xyz/info?id=464&token=20230218htjgzi
江苏苏州社会经济,http://api2.52tb.xyz/info?id=462&token=20230218htjgzi
江苏铜山三农,http://stream.tstvxmt.com/ts2/sd/live.m3u8
江苏靓装,http://api2.52tb.xyz/info?id=456&token=20230326xflvzc
